Month,Year,Region,Volume,Type,LogVolume
Dec,2015,LasVegas,985146.03,conventional,5.99350061153571
Oct,2015,SouthCarolina,985736.06,conventional,5.9937606441192
Dec,2015,HartfordSpringfield,986215.89,conventional,5.99397199564363
Jan,2016,StLouis,986651.12,conventional,5.99416361321285
Jan,2019,Great Lakes,986943.64,organic,5.99429235273461
Jul,2016,California,989248.31,organic,5.99530531700397
Feb,2019,Roanoke,993118.15,conventional,5.99700091902978
May,2017,Charlotte,993384.11,conventional,5.99711720881553
Mar,2017,RichmondNorfolk,993578.93,conventional,5.99720237320916
Oct,2017,HarrisburgScranton,993652.07,conventional,5.99723434160983
Aug,2015,GrandRapids,995283.46,conventional,5.99794678685809
Dec,2016,HartfordSpringfield,995356.25,conventional,5.99797854779925
Mar,2015,GrandRapids,996225.87,conventional,5.99835781530478
Nov,2017,RaleighGreensboro,998502.81,conventional,5.9993492914058
Oct,2016,RichmondNorfolk,998802.32,conventional,5.99947954245186
Mar,2016,RichmondNorfolk,999381.78,conventional,5.99973142743838
Oct,2017,RichmondNorfolk,999826.77,conventional,5.99992476064986
Aug,2016,RichmondNorfolk,1000559.24,conventional,6.0002428069587
Jan,2015,NewOrleansMobile,1001098.04,conventional,6.00047661109175
Mar,2015,RichmondNorfolk,1001505.21,conventional,6.00065321290904
Jul,2015,RaleighGreensboro,1001555.75,conventional,6.00067512861062
May,2015,GrandRapids,1002520.47,conventional,6.00109324904013
Feb,2019,Columbus,1002593.59,conventional,6.00112492365971
Apr,2015,NewOrleansMobile,1002758.02,conventional,6.00119614412944
Nov,2015,CincinnatiDayton,1003803.01,conventional,6.00164849362182
Jan,2017,Columbus,1005485,conventional,6.00237559610052
Apr,2019,Indianapolis,1005722.82,conventional,6.00247830444636
Feb,2017,Charlotte,1006575.21,conventional,6.00284623035997
Oct,2016,HarrisburgScranton,1007006.52,conventional,6.00303228246112
Jun,2017,RichmondNorfolk,1007082.04,conventional,6.00306485095879
Apr,2017,Columbus,1010103.18,conventional,6.00436573835285
Jul,2016,West,1010514.13,organic,6.00454239062532
Mar,2019,Buffalo/Rochester,1013696.98,conventional,6.00590815264895
Mar,2016,HarrisburgScranton,1014482.24,conventional,6.00624444847384
Dec,2015,Orlando,1015013.69,conventional,6.00647189983678
Mar,2017,HarrisburgScranton,1017278.13,conventional,6.0074397078985
Jan,2016,West,1018297.37,organic,6.00787462209817
Jul,2016,Nashville,1024164.07,conventional,6.01036953572954
Sep,2016,HarrisburgScranton,1026505.36,conventional,6.01136122142443
Jun,2016,StLouis,1026800.63,conventional,6.0114861264636
Jan,2016,Charlotte,1029053.75,conventional,6.01243805962031
Mar,2015,HarrisburgScranton,1030383.36,conventional,6.01299883650785
Jan,2019,Columbus,1034514.61,conventional,6.01473662839719
Jan,2016,GrandRapids,1035073.48,conventional,6.01497118150867
Oct,2017,LasVegas,1035155.1,conventional,6.0150054261481
Jan,2015,HartfordSpringfield,1035238.45,conventional,6.0150403938431
Apr,2015,RaleighGreensboro,1035537.48,conventional,6.01516582226627
Jun,2017,Nashville,1035753.55,conventional,6.01525643049823
Oct,2016,NewOrleansMobile,1038251.52,conventional,6.01630257558941
Apr,2015,West,1038555.53,organic,6.01642972256379
Jun,2015,RichmondNorfolk,1039070.73,conventional,6.01664511117912
May,2016,Columbus,1039734.77,conventional,6.01692256755257
Jun,2015,HarrisburgScranton,1042186.44,conventional,6.01794541821523
Mar,2017,CincinnatiDayton,1043039.05,conventional,6.01830056814086
Aug,2015,StLouis,1043780.65,conventional,6.0186092414789
Jul,2016,Charlotte,1045151.32,conventional,6.01917917339769
Apr,2015,HartfordSpringfield,1046427.75,conventional,6.019709248098
Jan,2017,Indianapolis,1048714.66,conventional,6.0206573390567
Jan,2017,Jacksonville,1049715.46,conventional,6.02107159345221
Mar,2018,GreatLakes,1049936.03,organic,6.02116283938962
Oct,2016,HartfordSpringfield,1050509.08,conventional,6.02139981055145
Feb,2019,Indianapolis,1050970.85,conventional,6.02159067049093
Nov,2017,LasVegas,1052157.28,conventional,6.02208066446655
May,2015,Charlotte,1052217.86,conventional,6.02210566909545
Mar,2019,Grand Rapids,1052879.32,conventional,6.02237859562842
Mar,2015,CincinnatiDayton,1053156.12,conventional,6.0224927558282
Jul,2015,NewOrleansMobile,1054909.49,conventional,6.02321519927371
Aug,2016,CincinnatiDayton,1055784.16,conventional,6.02357514196481
Oct,2015,Orlando,1055821.99,conventional,6.02359070297296
Feb,2015,RaleighGreensboro,1056133.32,conventional,6.0237187444153
Jan,2019,Jacksonville,1056503.26,conventional,6.02387084147146
Nov,2015,RaleighGreensboro,1056901.94,conventional,6.02403469507237
Nov,2017,CincinnatiDayton,1057518.23,conventional,6.02428786268553
Jul,2017,Northeast,1058489.27,organic,6.0246864598959
Aug,2017,CincinnatiDayton,1059133.73,conventional,6.02495079913896
May,2017,HarrisburgScranton,1060344.65,conventional,6.02544704947697
Sep,2017,RaleighGreensboro,1061482.5,conventional,6.02591283861876
Jun,2016,HarrisburgScranton,1062172,conventional,6.02619484876287
Oct,2015,LasVegas,1062312.66,conventional,6.02625235716767
Mar,2018,CincinnatiDayton,1064077.17,conventional,6.0269731254119
Jan,2015,Tampa,1064532.06,conventional,6.02715874540931
Feb,2016,HarrisburgScranton,1065465.01,conventional,6.02753919200101
Aug,2016,HarrisburgScranton,1066868.9,conventional,6.02811105531513
Jun,2015,RaleighGreensboro,1066950.26,conventional,6.02814417358469
Sep,2016,RaleighGreensboro,1068758.25,conventional,6.02887948017192
Jan,2018,Northeast,1072056.19,organic,6.03021754875918
Feb,2019,Grand Rapids,1072996.4,conventional,6.03059826487112
Aug,2017,LasVegas,1073205.58,conventional,6.03068292206635
Jan,2018,Charlotte,1073779.74,conventional,6.03091520546703
May,2016,Indianapolis,1074129.79,conventional,6.03105676150802
Jan,2015,LasVegas,1075038.91,conventional,6.03142418340742
Sep,2016,CincinnatiDayton,1076441.79,conventional,6.03199054975141
Sep,2016,NewOrleansMobile,1084284.3,conventional,6.03514316940979
Jul,2017,Charlotte,1084448.84,conventional,6.03520906854037
Sep,2017,Orlando,1085208.22,conventional,6.03551307470172
Feb,2018,West,1085411.21,organic,6.03559430260922
Mar,2019,Roanoke,1086326.85,conventional,6.0359605138299
Jun,2016,RichmondNorfolk,1086427.23,conventional,6.03600064214495
Nov,2016,NorthernNewEngland,1089587.04,conventional,6.0372619289208
Feb,2017,Northeast,1089720.93,organic,6.03731529236375
Jan,2018,Nashville,1090031.55,conventional,6.03743906839256
May,2019,New Orleans/Mobile,1090446,conventional,6.03760416374077
May,2019,Charlotte,1090811,conventional,6.03774950882149
Feb,2017,Nashville,1091004.02,conventional,6.03782635082721
Apr,2017,Charlotte,1092615.8,conventional,6.03846747643044
Mar,2018,West,1093855.59,organic,6.03895999054783
Feb,2016,RichmondNorfolk,1093959.22,conventional,6.03900113291234
Jan,2017,Charlotte,1094652.09,conventional,6.03927611059006
Feb,2015,NewOrleansMobile,1096020.69,conventional,6.03981875256807
Aug,2015,CincinnatiDayton,1097586.17,conventional,6.04043862612277
May,2019,Harrisburg/Scranton,1098674,conventional,6.040868847106
May,2016,California,1098902.52,organic,6.04095916930817
Sep,2016,HartfordSpringfield,1101941.73,conventional,6.04215862989822
Jan,2019,Indianapolis,1103714.01,conventional,6.04285655530523
May,2016,GrandRapids,1104967.26,conventional,6.04334941013698
Feb,2015,HartfordSpringfield,1105921.51,conventional,6.04372430510294
Jun,2015,NewOrleansMobile,1106044.14,conventional,6.04377245913497
Dec,2017,Nashville,1107501.74,conventional,6.04434441721728
Mar,2016,NewOrleansMobile,1109240.45,conventional,6.04502569834856
Feb,2017,HarrisburgScranton,1110420.55,conventional,6.0454874904568
Sep,2015,HartfordSpringfield,1111106.77,conventional,6.04575579376882
Mar,2019,St. Louis,1112105.06,conventional,6.04614581676315
May,2016,Nashville,1112768.53,conventional,6.04640483495613
Nov,2016,Sacramento,1113187.77,conventional,6.04656842632649
Apr,2019,Cincinnati/Dayton,1116018.03,conventional,6.04767121096917
May,2019,Las Vegas,1117272,conventional,6.04815891503035
Jun,2017,HartfordSpringfield,1117504.17,conventional,6.04824915238976
Dec,2017,HarrisburgScranton,1117527.59,conventional,6.04825825398459
Dec,2016,CincinnatiDayton,1118052.84,conventional,6.04846232911225
Aug,2015,RichmondNorfolk,1119977.74,conventional,6.04920939098158
May,2019,Richmond/Norfolk,1120223,conventional,6.04930448519626
Dec,2015,Detroit,1121320.98,conventional,6.04972994791092
Feb,2015,Orlando,1125398.61,conventional,6.0513063744134
Jan,2016,CincinnatiDayton,1125625.3,conventional,6.05139384591115
Dec,2016,SouthCarolina,1125628.83,conventional,6.05139520787158
Sep,2015,Orlando,1129427.55,conventional,6.05285837722683
Mar,2017,Orlando,1129879.57,conventional,6.05303215598633
Apr,2016,RaleighGreensboro,1133389.11,conventional,6.05437903547185
Jul,2017,HarrisburgScranton,1134962.34,conventional,6.05498145113131
Jun,2016,NewOrleansMobile,1135869.43,conventional,6.05532841140177
May,2017,Nashville,1135943.69,conventional,6.05535680344507
Aug,2016,RaleighGreensboro,1136699.29,conventional,6.05564558872767
Feb,2019,West,1136857.67,organic,6.05570609617162
Nov,2015,LasVegas,1136919.88,conventional,6.05572986055413
Jan,2017,GrandRapids,1136986.14,conventional,6.05575517061719
Jun,2016,CincinnatiDayton,1139476.04,conventional,6.05670519761189
Sep,2017,Tampa,1139736.55,conventional,6.05680447580688
Jan,2017,West,1140800.28,organic,6.0572096191018
Mar,2017,RaleighGreensboro,1141248.44,conventional,6.05738019689517
Dec,2017,CincinnatiDayton,1143874.94,conventional,6.05837854557867
Mar,2017,Nashville,1145910.82,conventional,6.05915082017156
Feb,2018,Charlotte,1146944.65,conventional,6.05954245994173
Mar,2017,HartfordSpringfield,1146967.22,conventional,6.0595510060647
Jun,2017,NewOrleansMobile,1150052.56,conventional,6.06071768904609
Jan,2018,CincinnatiDayton,1150681.84,conventional,6.06095525913535
Mar,2016,RaleighGreensboro,1151220.6,conventional,6.06115855228564
Apr,2017,Northeast,1151736.11,organic,6.06135298334128
Mar,2015,RaleighGreensboro,1151919.43,conventional,6.06142210380066
Jul,2015,LasVegas,1152472.56,conventional,6.06163059377322
Nov,2016,Tampa,1153275.35,conventional,6.06193300955745
Aug,2017,RaleighGreensboro,1155083.99,conventional,6.06261356437305
Feb,2018,Nashville,1155921.45,conventional,6.06292832284695
Feb,2017,RichmondNorfolk,1157469.3,conventional,6.06350948088445
May,2016,Charlotte,1157717.78,conventional,6.06360270315078
Nov,2015,SouthCarolina,1161073.4,conventional,6.06485967555886
Mar,2019,California,1161604.3,organic,6.06505821102029
Apr,2016,HartfordSpringfield,1162206.48,conventional,6.0652832925624
May,2015,StLouis,1163964.96,conventional,6.06593990651
Apr,2015,Orlando,1165128.76,conventional,6.06637392250151
Jun,2017,RaleighGreensboro,1167795.43,conventional,6.0673667713694
Oct,2015,HartfordSpringfield,1169094.02,conventional,6.06784943907052
Mar,2018,Nashville,1171050.67,conventional,6.06857568689586
Nov,2016,Philadelphia,1171311.61,conventional,6.06867244801906
Mar,2017,Detroit,1172605.29,conventional,6.06915184909543
Aug,2016,HartfordSpringfield,1173346.48,conventional,6.06942627480347
Feb,2019,Jacksonville,1176147.17,conventional,6.07046166793053
Oct,2017,Detroit,1176180.89,conventional,6.07047411892338
Jan,2015,SouthCarolina,1176285.21,conventional,6.07051263646068
Aug,2016,NewOrleansMobile,1176464.4,conventional,6.07057878989072
May,2015,CincinnatiDayton,1177091.84,conventional,6.07081034903645
Jan,2018,HarrisburgScranton,1179404.29,conventional,6.07166270316024
Sep,2017,NorthernNewEngland,1179476.58,conventional,6.07168932184074
Aug,2015,HarrisburgScranton,1180215.84,conventional,6.07196143912727
Feb,2018,CincinnatiDayton,1180708.44,conventional,6.07214266769669
May,2017,RichmondNorfolk,1181705.71,conventional,6.07250933404408
Feb,2015,LasVegas,1187191.36,conventional,6.07452072728976
Dec,2017,Northeast,1188124.09,organic,6.07486180157774
Sep,2015,SouthCarolina,1189110.24,conventional,6.07522211904623
Jul,2017,Nashville,1189734.14,conventional,6.07544992405588
Mar,2018,Charlotte,1193594.57,conventional,6.0768568344044
Oct,2017,HartfordSpringfield,1197382.38,conventional,6.0782328630254
Aug,2016,LasVegas,1198200.73,conventional,6.07852957984696
Oct,2016,Detroit,1198698.31,conventional,6.07870989303313
Mar,2018,HarrisburgScranton,1198847.89,conventional,6.07876408324535
Jan,2018,RichmondNorfolk,1200999.32,conventional,6.07954276150754
Jan,2019,West,1206254.9,organic,6.08143909052896
Dec,2015,Tampa,1207913.95,conventional,6.08203599689168
May,2017,NewOrleansMobile,1210752.3,conventional,6.08305530272486
Jan,2018,NewOrleansMobile,1212015.44,conventional,6.0835081523914
Nov,2017,SouthCarolina,1213713.39,conventional,6.08411614321614
Sep,2015,LasVegas,1215291.72,conventional,6.0846805389873
Oct,2016,RaleighGreensboro,1215337.39,conventional,6.0846968592304
Apr,2017,CincinnatiDayton,1215935.94,conventional,6.08491069530074
Dec,2017,Charlotte,1216789.3,conventional,6.08521538203493
Oct,2017,RaleighGreensboro,1217849.05,conventional,6.08559346168381
Jun,2016,RaleighGreensboro,1217874.82,conventional,6.08560265136983
Mar,2017,Tampa,1223163.48,conventional,6.08748450586465
Sep,2017,SouthCarolina,1226224.85,conventional,6.08857011305408
Mar,2015,NewOrleansMobile,1226404.76,conventional,6.0886338274609
Feb,2019,Nashville,1229382.3,conventional,6.08968695608623
Feb,2016,RaleighGreensboro,1232019.29,conventional,6.09061750772692
Apr,2019,Nashville,1232476.89,conventional,6.09077878463116
Sep,2016,LasVegas,1234824.33,conventional,6.09160517788865
Jan,2015,NorthernNewEngland,1236354.82,conventional,6.09214312629809
Dec,2017,RichmondNorfolk,1236412.73,conventional,6.09216346787323
May,2017,HartfordSpringfield,1238208.86,conventional,6.09279390728094
Jul,2017,CincinnatiDayton,1238748.83,conventional,6.09298325730178
Nov,2017,Orlando,1242000.2,conventional,6.09412166577525
Dec,2016,LasVegas,1243922.64,conventional,6.09479337226332
Jan,2017,Nashville,1245665.97,conventional,6.0954016002411
Jan,2019,Nashville,1246250.33,conventional,6.09560528631844
Jan,2016,HarrisburgScranton,1246495.72,conventional,6.09569079163757
Jan,2016,RichmondNorfolk,1246646.68,conventional,6.09574338477871
Apr,2017,HarrisburgScranton,1247462.91,conventional,6.09602764189319
Apr,2016,NewOrleansMobile,1248588.83,conventional,6.09641944537097
Aug,2015,NewOrleansMobile,1249162.94,conventional,6.09661909115835
Aug,2015,RaleighGreensboro,1249995.77,conventional,6.09690854335304
Jul,2015,HartfordSpringfield,1253135.1,conventional,6.09799789463471
May,2016,Jacksonville,1255357.27,conventional,6.09876734199907
Dec,2017,NewOrleansMobile,1257053.5,conventional,6.0993537615844
Oct,2015,Detroit,1258281.54,conventional,6.09977782520173
Aug,2017,Tampa,1261371.98,conventional,6.10084317938717
Sep,2016,Detroit,1261911.35,conventional,6.10102884654193
Nov,2015,Orlando,1263375.91,conventional,6.10153259152794
Apr,2019,Charlotte,1268452.07,conventional,6.10327406152402
Jul,2015,Orlando,1269433.34,conventional,6.10360990030209
Mar,2018,NewOrleansMobile,1270917.22,conventional,6.10411726411184
Jan,2015,Detroit,1270973.04,conventional,6.1041363383562
Apr,2015,NorthernNewEngland,1273835.31,conventional,6.10511328311584
Feb,2019,Northeast,1274026.72,organic,6.10517853649766
Apr,2017,Nashville,1275505.09,conventional,6.1056821960344
Feb,2018,HarrisburgScranton,1275719.99,conventional,6.10575536079365
Dec,2017,West,1275828.27,organic,6.10579222108531
Apr,2017,NewOrleansMobile,1276646.76,conventional,6.10607074737725
Feb,2018,RichmondNorfolk,1276710.62,conventional,6.10609247096818
Jul,2017,RichmondNorfolk,1279481.46,conventional,6.10703399723529
Mar,2019,Columbus,1281600.58,conventional,6.10775269528413
May,2019,Hartford/Springfield,1282237,conventional,6.1079683046519
Aug,2017,Orlando,1284993.58,conventional,6.10890095787935
Mar,2015,HartfordSpringfield,1285370.79,conventional,6.10902842636172
Mar,2016,West,1289226.33,organic,6.11032916657109
Oct,2015,NorthernNewEngland,1293042.85,conventional,6.11161291715433
Jun,2016,HartfordSpringfield,1293405.87,conventional,6.11173482761993
Mar,2016,HartfordSpringfield,1294872.76,conventional,6.11222709479193
May,2015,West,1296533.54,organic,6.11278375600588
Jan,2017,HarrisburgScranton,1296811.92,conventional,6.11287699379483
Dec,2015,NorthernNewEngland,1299947.76,conventional,6.11392589999946
Mar,2016,LasVegas,1302567.38,conventional,6.11480019800252
Mar,2017,LasVegas,1305073.61,conventional,6.11563500785456
Oct,2015,Tampa,1306702.21,conventional,6.11617662561477
Feb,2015,Tampa,1309571.04,conventional,6.11712906247348
Oct,2017,Northeast,1309942.19,organic,6.11725212991684
Apr,2015,SouthCarolina,1310874.08,conventional,6.11756097621517
Jul,2017,NewOrleansMobile,1311704.83,conventional,6.11783611771923
Jul,2016,HarrisburgScranton,1312535.91,conventional,6.11811119421247
Feb,2015,Detroit,1314433.07,conventional,6.11873847703827
Dec,2015,Philadelphia,1314655.18,conventional,6.11881185696198
Mar,2018,RichmondNorfolk,1316019.77,conventional,6.11926241354649
Oct,2016,LasVegas,1316376.06,conventional,6.1193799754877
Apr,2019,Richmond/Norfolk,1316552.71,conventional,6.11943825136756
May,2016,CincinnatiDayton,1316873.32,conventional,6.11954399890172
Feb,2017,CincinnatiDayton,1317434.51,conventional,6.11972903553351
May,2017,RaleighGreensboro,1317767.07,conventional,6.11983865065728
Apr,2019,Northeast,1319251.12,organic,6.12032747155078
Oct,2016,CincinnatiDayton,1319492.86,conventional,6.12040704452121
Jun,2015,Orlando,1319595.85,conventional,6.12044094106175
Jul,2017,HartfordSpringfield,1320933.38,conventional,6.12088091494385
